Row,Prompt_Variant,Model,compound,narr_compound,p_negative,p_neutral,p_positive,roberta_score,roberta_label
8811,v2_empathetic,Mistral,-0.1449,0.6249,0.6721813,0.30059412,0.027224526,-0.64495677,negative
8816,v2_empathetic,Mistral,0.4588,-0.868,0.7743701,0.20951974,0.016110133,-0.75825995,negative
8811,v1_terse,Mistral,-0.25,0.6249,0.83973825,0.14919624,0.011065548,-0.8286727,negative
8816,v1_terse,Mistral,-0.8555,-0.868,0.7812971,0.20802905,0.010673887,-0.7706232,negative
8816,v3_structured,Mistral,0.1343,-0.868,0.3324059,0.64616233,0.02143173,-0.31097418,neutral
8820,v1_terse,Mistral,0.2023,-0.2658,0.3026673,0.6568636,0.040469192,-0.2621981,neutral
8824,v3_structured,Mistral,0.1027,0.0772,0.20286986,0.76392674,0.033203386,-0.16966647,neutral
8820,v2_empathetic,Mistral,-0.6115,-0.2658,0.7696284,0.21643515,0.013936435,-0.75569195,negative
8821,v2_empathetic,Mistral,0.3453,0.4588,0.88043445,0.111885026,0.007680472,-0.872754,negative
8821,v1_terse,Mistral,-0.6309,0.4588,0.83736634,0.15402424,0.00860945,-0.82875687,negative
8826,v2_empathetic,Mistral,0.373,-0.7652,0.6045307,0.33394018,0.061529133,-0.54300153,negative
8827,v3_structured,Mistral,-0.296,-0.4939,0.4371713,0.5442036,0.01862514,-0.41854617,neutral
8828,v1_terse,Mistral,0.7783,0.9463,0.48195902,0.49939936,0.01864159,-0.46331742,neutral
8824,v2_empathetic,Mistral,0.0258,0.0772,0.78422505,0.19932283,0.016452063,-0.767773,negative
8828,v3_structured,Mistral,0.7876,0.9463,0.13541241,0.83856565,0.026021985,-0.10939042,neutral
8826,v1_terse,Mistral,-0.7227,-0.7652,0.56709266,0.39683563,0.036071714,-0.53102094,negative
8827,v1_terse,Mistral,0.0258,-0.4939,0.6088503,0.37178585,0.019363862,-0.5894864,negative
8826,v3_structured,Mistral,-0.4543,-0.7652,0.42998123,0.55073375,0.019285109,-0.41069612,neutral
8824,v1_terse,Mistral,0.6015,0.0772,0.440278,0.52540046,0.034321558,-0.40595645,neutral
8831,v2_empathetic,Mistral,0.3453,-0.4939,0.83924526,0.1479495,0.012805275,-0.82644,negative
8820,v3_structured,Mistral,0.1027,-0.2658,0.20546232,0.7619269,0.03261081,-0.1728515,neutral
8821,v3_structured,Mistral,0.4404,0.4588,0.25231555,0.7225748,0.025109736,-0.22720581,neutral
8828,v2_empathetic,Mistral,0.152,0.9463,0.67674774,0.30653945,0.016712863,-0.6600349,negative
8831,v1_terse,Mistral,-0.34,-0.4939,0.6423919,0.3400211,0.017587028,-0.6248049,negative
8831,v3_structured,Mistral,0.5703,-0.4939,0.43742177,0.54685163,0.015726639,-0.42169514,neutral
8827,v2_empathetic,Mistral,-0.659,-0.4939,0.784555,0.19942378,0.01602125,-0.76853377,negative
8832,v1_terse,Mistral,-0.0516,-0.7158,0.673628,0.30583006,0.020541975,-0.653086,negative
8832,v3_structured,Mistral,-0.3182,-0.7158,0.22695923,0.741569,0.031471897,-0.19548734,neutral
8836,v2_empathetic,Mistral,0.7783,0.926,0.62196267,0.35363153,0.024405839,-0.5975568,negative
8835,v1_terse,Mistral,0.296,0.2732,0.031086545,0.8035105,0.16540295,0.1343164,neutral
8835,v3_structured,Mistral,-0.5106,0.2732,0.05848032,0.89682394,0.044695742,-0.013784576,neutral
8836,v1_terse,Mistral,0.891,0.926,0.030822124,0.72923166,0.23994619,0.20912406,neutral
8835,v2_empathetic,Mistral,0.34,0.2732,0.6331329,0.34775892,0.019108221,-0.61402464,negative
8832,v2_empathetic,Mistral,-0.5624,-0.7158,0.7530307,0.22509925,0.021869963,-0.73116076,negative
8838,v1_terse,Mistral,0.6808,-0.6131,0.6355283,0.33348283,0.030988753,-0.6045396,negative
8838,v3_structured,Mistral,0.8442,-0.6131,0.3787107,0.60209477,0.019194487,-0.3595162,neutral
8842,v2_empathetic,Mistral,-0.6486,-0.9356,0.7891506,0.19544134,0.015408002,-0.7737426,negative
8836,v3_structured,Mistral,0.4588,0.926,0.49507844,0.489965,0.014956551,-0.48012188,negative
8842,v1_terse,Mistral,-0.2441,-0.9356,0.8038435,0.18365477,0.012501665,-0.79134184,negative
8838,v2_empathetic,Mistral,0.8786,-0.6131,0.8196317,0.16635978,0.014008524,-0.8056232,negative
8842,v3_structured,Mistral,-0.25,-0.9356,0.51051974,0.47570682,0.013773494,-0.49674624,negative
8850,v1_terse,Mistral,0.6124,0.34,0.39199376,0.57651645,0.031489745,-0.36050403,neutral
8849,v3_structured,Mistral,0.3818,-0.5286,0.40583277,0.57850593,0.015661282,-0.3901715,neutral
8848,v1_terse,Mistral,0.4404,-0.0258,0.5939838,0.37719432,0.028821811,-0.565162,negative
8849,v1_terse,Mistral,0.8442,-0.5286,0.40133736,0.55470884,0.043953776,-0.35738358,neutral
8848,v2_empathetic,Mistral,-0.0657,-0.0258,0.80638874,0.1817357,0.011875555,-0.79451317,negative
8854,v1_terse,Mistral,0.5859,0.7783,0.59651434,0.38113064,0.022354914,-0.57415944,negative
8849,v2_empathetic,Mistral,0.3818,-0.5286,0.6311817,0.3337787,0.035039574,-0.5961422,negative
8850,v2_empathetic,Mistral,0.0567,0.34,0.853669,0.13487077,0.011460267,-0.84220874,negative
8850,v3_structured,Mistral,0.7783,0.34,0.24844573,0.72860223,0.022951983,-0.22549376,neutral
8848,v3_structured,Mistral,0.0258,-0.0258,0.3075237,0.669534,0.022942265,-0.28458142,neutral
8854,v3_structured,Mistral,0.0,0.7783,0.05966003,0.89200133,0.04833868,-0.011321347,neutral
8854,v2_empathetic,Mistral,0.2165,0.7783,0.7524072,0.23080163,0.016791115,-0.7356161,negative
8861,v3_structured,Mistral,0.5994,0.5423,0.4435453,0.53996783,0.016486824,-0.4270585,neutral
8858,v1_terse,Mistral,0.34,-0.8636,0.73281866,0.25133514,0.015846282,-0.71697235,negative
8858,v3_structured,Mistral,-0.2732,-0.8636,0.44692013,0.5341445,0.018935319,-0.4279848,neutral
8861,v1_terse,Mistral,0.4451,0.5423,0.611358,0.37373304,0.014908953,-0.596449,negative
8861,v2_empathetic,Mistral,0.7575,0.5423,0.85200953,0.13924208,0.008748368,-0.8432612,negative
8858,v2_empathetic,Mistral,-0.34,-0.8636,0.797708,0.18791862,0.014373429,-0.78333455,negative
8864,v2_empathetic,Mistral,0.6284,0.8566,0.8378165,0.1529312,0.009252333,-0.82856417,negative
8873,v1_terse,Mistral,0.7027,0.9286,0.045476813,0.60268223,0.35184097,0.30636415,neutral
8864,v1_terse,Mistral,0.34,0.8566,0.6878359,0.2980803,0.014083894,-0.67375195,negative
8864,v3_structured,Mistral,0.765,0.8566,0.29696357,0.6828239,0.02021261,-0.27675095,neutral
8870,v1_terse,Mistral,0.9169,0.9227,0.020720651,0.64737916,0.3319002,0.31117955,neutral
8870,v2_empathetic,Mistral,-0.3578,0.9227,0.76130795,0.22442336,0.014268652,-0.7470393,negative
8870,v3_structured,Mistral,0.5719,0.9227,0.035751395,0.91489226,0.049356323,0.013604928,neutral
8873,v2_empathetic,Mistral,0.6486,0.9286,0.7683146,0.21295096,0.01873441,-0.7495802,negative
8873,v3_structured,Mistral,0.8004,0.9286,0.3690206,0.61396563,0.017013777,-0.35200682,neutral
8880,v2_empathetic,Mistral,-0.8851,-0.7287,0.88785475,0.10398272,0.008162555,-0.8796922,negative
8881,v1_terse,Mistral,-0.7845,0.9817,0.6031734,0.37470505,0.022121646,-0.5810517,negative
8877,v2_empathetic,Mistral,-0.2425,-0.9054,0.8181657,0.1688802,0.0129541345,-0.8052116,negative
8881,v3_structured,Mistral,0.8957,0.9817,0.28771296,0.6939461,0.01834091,-0.26937205,neutral
8880,v1_terse,Mistral,-0.2023,-0.7287,0.1843195,0.7665206,0.04915988,-0.13515961,neutral
8880,v3_structured,Mistral,0.25,-0.7287,0.16448851,0.80586964,0.029641896,-0.13484661,neutral
8877,v1_terse,Mistral,-0.5994,-0.9054,0.8577001,0.13426729,0.008032661,-0.84966743,negative
8881,v2_empathetic,Mistral,-0.8374,0.9817,0.8282656,0.15775089,0.013983495,-0.8142821,negative
8877,v3_structured,Mistral,-0.4215,-0.9054,0.56964874,0.41480413,0.015547123,-0.55410165,negative
8889,v3_structured,Mistral,0.0,-0.8741,0.56928563,0.4153008,0.015413571,-0.55387205,negative
8889,v1_terse,Mistral,-0.7845,-0.8741,0.8680282,0.12468428,0.0072875977,-0.8607406,negative
8897,v3_structured,Mistral,0.0772,-0.9746,0.3813797,0.59482807,0.023792254,-0.35758743,neutral
8889,v2_empathetic,Mistral,-0.624,-0.8741,0.87978,0.11008168,0.010138332,-0.86964166,negative
8894,v1_terse,Mistral,-0.6597,0.6908,0.75878835,0.23126085,0.009950845,-0.74883753,negative
8894,v3_structured,Mistral,0.3818,0.6908,0.20572457,0.76241356,0.031861834,-0.17386273,neutral
8896,v1_terse,Mistral,-0.9403,-0.9201,0.8826022,0.11106625,0.0063315453,-0.87627065,negative
8894,v2_empathetic,Mistral,-0.1633,0.6908,0.6668739,0.3067696,0.026356425,-0.6405175,negative
8896,v3_structured,Mistral,0.4215,-0.9201,0.17058189,0.79835105,0.031067094,-0.1395148,neutral
8901,v2_empathetic,Mistral,0.6003,0.0,0.7253455,0.24997212,0.024682414,-0.7006631,negative
8896,v2_empathetic,Mistral,-0.3506,-0.9201,0.77049214,0.20302649,0.026481373,-0.74401075,negative
8897,v1_terse,Mistral,-0.9042,-0.9746,0.91332966,0.08076297,0.005907371,-0.9074223,negative
8901,v3_structured,Mistral,-0.3724,0.0,0.2704944,0.7058008,0.023704821,-0.24678957,neutral
8897,v2_empathetic,Mistral,-0.8979,-0.9746,0.8060526,0.17682327,0.017124085,-0.78892857,negative
8901,v1_terse,Mistral,-0.8144,0.0,0.8221589,0.16842371,0.009417373,-0.8127415,negative
8912,v3_structured,Mistral,-0.1217,0.1901,0.5380195,0.44435373,0.017626725,-0.5203928,negative
8912,v2_empathetic,Mistral,0.2022,0.1901,0.8251037,0.15993306,0.014963283,-0.81014043,negative
8913,v3_structured,Mistral,0.7003,-0.4757,0.35178426,0.6267408,0.021474943,-0.33030933,neutral
8913,v1_terse,Mistral,0.3182,-0.4757,0.8657725,0.12508051,0.009147014,-0.8566255,negative
8913,v2_empathetic,Mistral,-0.4401,-0.4757,0.881361,0.11049444,0.008144488,-0.8732165,negative
8912,v1_terse,Mistral,-0.3559,0.1901,0.81771356,0.16643927,0.015847195,-0.80186635,negative
8922,v1_terse,Mistral,0.4069,-0.8211,0.13914976,0.78600067,0.074849576,-0.06430018,neutral
8922,v2_empathetic,Mistral,-0.8977,-0.8211,0.88950723,0.102176696,0.008316119,-0.88119113,negative
8921,v2_empathetic,Mistral,-0.2335,-0.9239,0.7814248,0.20058016,0.017994996,-0.7634298,negative
8919,v1_terse,Mistral,0.3612,0.0469,0.75786996,0.22840835,0.013721693,-0.74414825,negative
8923,v3_structured,Mistral,0.6486,0.7995,0.03615157,0.9026187,0.06122973,0.025078159,neutral
8919,v2_empathetic,Mistral,0.8228,0.0469,0.8549683,0.13513927,0.009892414,-0.8450759,negative
8924,v3_structured,Mistral,0.7783,-0.9443,0.39789516,0.5847523,0.017352616,-0.38054255,neutral
8921,v1_terse,Mistral,0.8225,-0.9239,0.39216417,0.5407045,0.06713129,-0.3250329,neutral
8921,v3_structured,Mistral,-0.3818,-0.9239,0.27919424,0.6967673,0.02403858,-0.25515565,neutral
8923,v1_terse,Mistral,0.7906,0.7995,0.23728552,0.7021812,0.06053323,-0.1767523,neutral
8922,v3_structured,Mistral,-0.128,-0.8211,0.42249182,0.5586516,0.018856598,-0.40363523,neutral
8924,v1_terse,Mistral,0.5147,-0.9443,0.06638395,0.82660675,0.107009225,0.040625274,neutral
8923,v2_empathetic,Mistral,-0.3438,0.7995,0.65832967,0.30788398,0.033786345,-0.6245433,negative
8919,v3_structured,Mistral,0.481,0.0469,0.23606926,0.7357719,0.028158884,-0.20791037,neutral
8924,v2_empathetic,Mistral,0.0056,-0.9443,0.81641245,0.17010638,0.013481164,-0.8029313,negative
8929,v1_terse,Mistral,0.0194,-0.1901,0.86408114,0.12814595,0.007772826,-0.85630834,negative
8929,v3_structured,Mistral,0.4588,-0.1901,0.33514497,0.64559996,0.01925513,-0.31588984,neutral
8929,v2_empathetic,Mistral,0.4069,-0.1901,0.74174255,0.24216564,0.016091822,-0.7256507,negative
8931,v1_terse,Mistral,0.9141,0.8965,0.26480445,0.67600936,0.05918616,-0.20561829,neutral
8931,v3_structured,Mistral,0.7861,0.8965,0.121939726,0.8389416,0.039118648,-0.08282108,neutral
8931,v2_empathetic,Mistral,-0.795,0.8965,0.84385085,0.1462715,0.009877666,-0.83397317,negative
8937,v2_empathetic,Mistral,-0.8221,0.466,0.80089396,0.18260197,0.016504144,-0.7843898,negative
8937,v3_structured,Mistral,0.1779,0.466,0.3874024,0.59262675,0.0199708,-0.36743158,neutral
8937,v1_terse,Mistral,0.5423,0.466,0.5023591,0.46956047,0.02808041,-0.4742787,negative
8939,v1_terse,Mistral,-0.2023,0.7184,0.71033686,0.2753867,0.014276486,-0.69606036,negative
8939,v2_empathetic,Mistral,0.2165,0.7184,0.8273665,0.15956947,0.01306415,-0.8143023,negative
8939,v3_structured,Mistral,0.8047,0.7184,0.2039917,0.7693703,0.026637912,-0.17735378,neutral
8944,v1_terse,Mistral,0.7184,-0.8976,0.7879293,0.19889931,0.013171431,-0.77475786,negative
8944,v3_structured,Mistral,0.3818,-0.8976,0.4118335,0.56776255,0.020404011,-0.39142948,neutral
8944,v2_empathetic,Mistral,0.1109,-0.8976,0.851864,0.13782643,0.010309555,-0.8415544,negative
8946,v1_terse,Mistral,0.7184,0.7138,0.102839716,0.7414188,0.15574148,0.052901767,neutral
8946,v3_structured,Mistral,0.6808,0.7138,0.48007688,0.5043335,0.015589596,-0.46448728,neutral
8950,v2_empathetic,Mistral,0.6407,0.7783,0.827419,0.16000548,0.012575549,-0.8148434,negative
8950,v1_terse,Mistral,0.0323,0.7783,0.7522042,0.23563059,0.012165224,-0.74003893,negative
8951,v1_terse,Mistral,0.6808,0.9037,0.044026297,0.7802845,0.17568912,0.13166282,neutral
8950,v3_structured,Mistral,0.6124,0.7783,0.07901857,0.8915063,0.029475171,-0.0495434,neutral
8946,v2_empathetic,Mistral,-0.7013,0.7138,0.7311629,0.25031987,0.018517144,-0.71264577,negative
8951,v3_structured,Mistral,0.6249,0.9037,0.13441645,0.82528543,0.04029815,-0.0941183,neutral
8951,v2_empathetic,Mistral,0.5419,0.9037,0.7291143,0.2558833,0.015002319,-0.714112,negative
8956,v2_empathetic,Mistral,-0.669,0.8225,0.86354446,0.12615797,0.010297611,-0.85324687,negative
8955,v1_terse,Mistral,0.6605,-0.443,0.051615622,0.773292,0.17509235,0.12347673,neutral
8956,v1_terse,Mistral,0.1285,0.8225,0.7479687,0.24123295,0.010798415,-0.7371703,negative
8955,v3_structured,Mistral,0.1862,-0.443,0.2779174,0.7044084,0.017674224,-0.26024315,neutral
8955,v2_empathetic,Mistral,0.8374,-0.443,0.8062341,0.18273346,0.011032474,-0.79520166,negative
8956,v3_structured,Mistral,0.8481,0.8225,0.35126606,0.6285824,0.020151524,-0.33111453,neutral
8962,v1_terse,Mistral,0.3612,0.0745,0.39483333,0.5494084,0.05575834,-0.339075,neutral
8961,v1_terse,Mistral,-0.6783,-0.6467,0.8425584,0.14856601,0.008875627,-0.8336828,negative
8961,v2_empathetic,Mistral,-0.4005,-0.6467,0.77397007,0.20949629,0.016533582,-0.7574365,negative
8961,v3_structured,Mistral,-0.296,-0.6467,0.5566894,0.43074572,0.012564854,-0.54412454,negative
8962,v2_empathetic,Mistral,-0.4391,0.0745,0.7901872,0.19756208,0.012250778,-0.7779364,negative
8967,v1_terse,Mistral,-0.7481,0.5932,0.7964253,0.19555967,0.0080150785,-0.7884102,negative
8967,v2_empathetic,Mistral,-0.2975,0.5932,0.8686512,0.12309063,0.008258204,-0.860393,negative
8962,v3_structured,Mistral,-0.4404,0.0745,0.3791908,0.60456556,0.01624369,-0.3629471,neutral
8972,v2_empathetic,Mistral,-0.4153,-0.1154,0.8386863,0.1510644,0.010249334,-0.828437,negative
8972,v1_terse,Mistral,0.4019,-0.1154,0.22320685,0.7282605,0.048532575,-0.17467427,neutral
8967,v3_structured,Mistral,0.7298,0.5932,0.44472313,0.53958404,0.015692875,-0.42903024,neutral
8972,v3_structured,Mistral,0.0,-0.1154,0.1990271,0.76883864,0.032134134,-0.16689298,neutral
8973,v1_terse,Mistral,-0.3612,-0.296,0.58391416,0.39585668,0.02022918,-0.563685,negative
8973,v3_structured,Mistral,0.6652,-0.296,0.47535923,0.5113143,0.013326535,-0.4620327,neutral
8974,v1_terse,Mistral,-0.6705,-0.3869,0.88734347,0.105676174,0.0069803917,-0.88036305,negative
8974,v3_structured,Mistral,-0.296,-0.3869,0.21891147,0.75230265,0.028785909,-0.19012555,neutral
8973,v2_empathetic,Mistral,-0.12,-0.296,0.8635655,0.12781413,0.008620407,-0.8549451,negative
8982,v2_empathetic,Mistral,0.8841,0.5701,0.6611948,0.3064666,0.032338552,-0.62885624,negative
8987,v1_terse,Mistral,-0.8591,-0.8403,0.78385663,0.20150577,0.014637608,-0.76921904,negative
8982,v3_structured,Mistral,0.6124,0.5701,0.31043494,0.672326,0.017238978,-0.29319596,neutral
8974,v2_empathetic,Mistral,-0.5683,-0.3869,0.75785613,0.21934775,0.022796122,-0.73506004,negative
8983,v2_empathetic,Mistral,-0.4927,0.4588,0.853035,0.1365775,0.010387529,-0.84264743,negative
8983,v3_structured,Mistral,0.6941,0.4588,0.38859603,0.5959789,0.015425153,-0.37317088,neutral
8982,v1_terse,Mistral,0.9081,0.5701,0.047763668,0.8075481,0.14468816,0.09692449,neutral
8983,v1_terse,Mistral,0.1779,0.4588,0.7833777,0.20709878,0.00952361,-0.7738541,negative
8987,v3_structured,Mistral,0.1615,-0.8403,0.42208323,0.5634068,0.014509966,-0.40757325,neutral
8989,v1_terse,Mistral,-0.4019,0.9667,0.3878112,0.56876117,0.043427587,-0.34438363,neutral
8989,v3_structured,Mistral,0.4767,0.9667,0.35233498,0.62666076,0.021004267,-0.33133072,neutral
8994,v3_structured,Mistral,0.8074,0.8126,0.26794598,0.7079495,0.024104515,-0.24384145,neutral
8987,v2_empathetic,Mistral,-0.6582,-0.8403,0.8265556,0.15711555,0.016328832,-0.8102268,negative
8989,v2_empathetic,Mistral,-0.1542,0.9667,0.76343083,0.2228201,0.013749062,-0.7496818,negative
8994,v1_terse,Mistral,0.9153,0.8126,0.76923335,0.21351114,0.017255496,-0.75197786,negative
8994,v2_empathetic,Mistral,0.6915,0.8126,0.67396176,0.3009397,0.025098478,-0.64886326,negative
9003,v3_structured,Mistral,0.0,0.9268,0.3615735,0.61722827,0.021198288,-0.34037519,neutral
9000,v1_terse,Mistral,0.8786,0.5267,0.026071616,0.47674963,0.49717876,0.47110716,positive
9004,v3_structured,Mistral,0.0767,0.9621,0.22300658,0.73389906,0.04309434,-0.17991224,neutral
9000,v2_empathetic,Mistral,0.6266,0.5267,0.8587887,0.13149652,0.009714743,-0.849074,negative
9001,v1_terse,Mistral,0.2023,0.8519,0.6315709,0.3506729,0.017756224,-0.61381465,negative
9001,v2_empathetic,Mistral,0.628,0.8519,0.80695534,0.17898344,0.014061208,-0.7928941,negative
9001,v3_structured,Mistral,0.8832,0.8519,0.14571114,0.80871403,0.045574773,-0.10013637,neutral
9003,v1_terse,Mistral,0.4588,0.9268,0.91914356,0.07465333,0.00620313,-0.91294044,negative
9004,v1_terse,Mistral,-0.7003,0.9621,0.78064084,0.20836358,0.010995543,-0.7696453,negative
9003,v2_empathetic,Mistral,-0.0258,0.9268,0.8523093,0.13608797,0.011602774,-0.8407065,negative
9004,v2_empathetic,Mistral,0.8481,0.9621,0.77658784,0.20810995,0.015302286,-0.76128554,negative
9000,v3_structured,Mistral,0.6369,0.5267,0.07542904,0.8855231,0.039047956,-0.03638108,neutral
9013,v1_terse,Mistral,0.6833,-0.3953,0.56333625,0.41825652,0.018407218,-0.544929,negative
9013,v2_empathetic,Mistral,0.4263,-0.3953,0.7857748,0.19931537,0.014909808,-0.770865,negative
9014,v1_terse,Mistral,0.729,0.6295,0.2733422,0.67182964,0.054828152,-0.21851404,neutral
9013,v3_structured,Mistral,0.886,-0.3953,0.16970852,0.8019727,0.028318737,-0.14138979,neutral
9014,v2_empathetic,Mistral,0.4951,0.6295,0.76253814,0.22310542,0.014356451,-0.7481817,negative
9014,v3_structured,Mistral,0.296,0.6295,0.12189792,0.8478246,0.030277506,-0.091620415,neutral
9018,v1_terse,Mistral,0.3761,-0.0516,0.38138875,0.5865764,0.032034833,-0.3493539,neutral
9019,v1_terse,Mistral,0.8139,0.4968,0.10073531,0.799586,0.09967872,-0.0010565892,neutral
9018,v3_structured,Mistral,0.7845,-0.0516,0.34558162,0.6375658,0.016852552,-0.32872906,neutral
9018,v2_empathetic,Mistral,-0.7997,-0.0516,0.8957031,0.09690754,0.0073893527,-0.8883137,negative
9019,v2_empathetic,Mistral,0.5994,0.4968,0.8737955,0.11782646,0.008378034,-0.8654175,negative
9019,v3_structured,Mistral,0.6369,0.4968,0.08681188,0.8810657,0.03212241,-0.054689467,neutral
9026,v1_terse,Mistral,0.4451,-0.0516,0.041404843,0.72582626,0.23276888,0.19136404,neutral
9030,v3_structured,Mistral,0.1027,0.8478,0.30002728,0.6764918,0.023480892,-0.2765464,neutral
9026,v2_empathetic,Mistral,-0.4314,-0.0516,0.8415876,0.14838319,0.010029169,-0.8315584,negative
9030,v1_terse,Mistral,-0.1091,0.8478,0.2481367,0.7120365,0.039826766,-0.20830993,neutral
9026,v3_structured,Mistral,0.0,-0.0516,0.1633387,0.8008542,0.035807073,-0.12753163,neutral
9031,v1_terse,Mistral,0.25,0.34,0.07261637,0.8308245,0.096559115,0.023942746,neutral
9030,v2_empathetic,Mistral,0.5767,0.8478,0.7598996,0.2230726,0.017027786,-0.7428718,negative
9031,v3_structured,Mistral,0.0,0.34,0.18349332,0.79369533,0.02281133,-0.160682,neutral
9031,v2_empathetic,Mistral,0.6605,0.34,0.6207975,0.34941095,0.029791517,-0.591006,negative
9036,v1_terse,Mistral,0.561,-0.945,0.08110232,0.76638204,0.1525156,0.071413286,neutral
9036,v2_empathetic,Mistral,0.6486,-0.945,0.848625,0.14155044,0.0098245265,-0.8388005,negative
9036,v3_structured,Mistral,-0.0258,-0.945,0.12081753,0.8425001,0.036682453,-0.08413507,neutral
9039,v1_terse,Mistral,0.5461,0.967,0.07606304,0.8264872,0.09744972,0.021386683,neutral
9040,v1_terse,Mistral,0.4767,0.4708,0.61683017,0.3658109,0.017358858,-0.59947133,negative
9039,v3_structured,Mistral,0.6369,0.967,0.04884841,0.88856417,0.062587425,0.013739016,neutral
9039,v2_empathetic,Mistral,-0.2944,0.967,0.6554318,0.30955023,0.035017937,-0.6204139,negative
9040,v3_structured,Mistral,0.0258,0.4708,0.5351023,0.45004374,0.014853997,-0.5202483,negative
9040,v2_empathetic,Mistral,0.7694,0.4708,0.8718617,0.118162334,0.009975902,-0.8618858,negative
9043,v1_terse,Mistral,0.7845,0.1573,0.13420428,0.7874619,0.07833382,-0.055870466,neutral
9048,v1_terse,Mistral,0.8091,-0.25,0.49289444,0.48245385,0.024651656,-0.4682428,negative
9043,v3_structured,Mistral,0.5423,0.1573,0.3637468,0.6122394,0.024013853,-0.33973294,neutral
9043,v2_empathetic,Mistral,0.9134,0.1573,0.2801396,0.6178302,0.102030106,-0.1781095,neutral
9044,v3_structured,Mistral,0.6369,0.9088,0.16174147,0.7990692,0.039189246,-0.122552216,neutral
9044,v2_empathetic,Mistral,0.8074,0.9088,0.60213244,0.3612962,0.03657135,-0.5655611,negative
9044,v1_terse,Mistral,0.7525,0.9088,0.40357074,0.5640518,0.032377444,-0.3711933,neutral
